FIPS,County,State,Population,Year,Total Votes,Democrat Votes,Republican Votes,Democrat %,Republican %,Winner,housing_Median Home Value,housing_% of National Median,housing_Price Category,age_Median Age,temp_Avg Temperature (°F),temp_Data Points,rent_Metro Area,rent_Median Rent,rent_Efficiency,rent_1BR,rent_2BR,rent_3BR,rent_4BR,rent_Entity ID
48085,Collin County,Texas,1116601,2023,515167,222115,279534,43.12,54.26,Republican,447600,259.8,Very Expensive,37.3,67.14,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48087,Collingsworth County,Texas,2733,2023,1201,135,1066,11.24,88.76,Republican,108400,62.9,Affordable,38.1,62.74,12,"Collingsworth County, TX",826,623,731,826,1039,1215,4808799999
48089,Colorado County,Texas,20736,2023,9994,2108,7824,21.09,78.29,Republican,194000,112.6,Moderate,43.8,72.90,12,"Colorado County, TX",891,672,677,891,1115,1311,4808999999
48091,Comal County,Texas,174552,2023,103465,27680,74756,26.75,72.25,Republican,398800,231.5,Very Expensive,42,70.87,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48093,Comanche County,Texas,13786,2023,6544,834,5679,12.74,86.78,Republican,137800,80.0,Moderate,43.7,68.23,12,"Comanche County, TX",826,623,731,826,1174,1231,4809399999
48095,Concho County,Texas,3301,2023,1198,153,1038,12.77,86.64,Republican,105800,61.4,Affordable,45.3,68.05,12,"Concho County, TX",1031,777,821,1031,1352,1517,4809599999
48097,Cooke County,Texas,42473,2023,20432,3310,16975,16.2,83.08,Republican,224600,130.4,Moderate,40.3,66.16,12,"Cooke County, TX",1013,794,799,1013,1356,1506,4809799999
48099,Coryell County,Texas,83772,2023,23911,6959,16688,29.1,69.79,Republican,177400,103.0,Moderate,32.4,68.83,12,"Killeen-Temple, TX HUD Metro FMR Area",957,749,754,957,1360,1630,4809999999
48101,Cottle County,Texas,1302,2023,657,89,565,13.55,86,Republican,54100,31.4,Very Affordable,44.3,64.82,12,"Cottle County, TX",826,623,658,826,1005,1407,4810199999
48103,Crane County,Texas,4623,2023,1387,186,1195,13.41,86.16,Republican,119900,69.6,Affordable,36.7,69.20,12,"Crane County, TX",918,692,731,918,1117,1350,4810399999
48105,Crockett County,Texas,2881,2023,1417,323,1087,22.79,76.71,Republican,140000,81.3,Moderate,42.9,68.40,12,"Crockett County, TX",826,623,658,826,1084,1215,4810599999
48107,Crosby County,Texas,5072,2023,1880,451,1416,23.99,75.32,Republican,75500,43.8,Very Affordable,39.3,63.06,12,"Lubbock, TX HUD Metro FMR Area",1017,726,838,1017,1425,1672,4810799999
48109,Culberson County,Texas,2181,2023,781,319,451,40.85,57.75,Republican,84500,49.0,Very Affordable,48.1,64.83,12,"Culberson County, TX",885,667,705,885,1161,1302,4810999999
48111,Dallam County,Texas,7180,2023,1447,152,1285,10.5,88.8,Republican,140500,81.5,Moderate,30.4,56.18,12,"Dallam County, TX",826,623,731,826,1164,1272,4811199999
48113,Dallas County,Texas,2603816,2023,848948,511118,322569,60.21,38,Democrat,277900,161.3,Expensive,34,68.41,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48115,Dawson County,Texas,12311,2023,3511,667,2810,19,80.03,Republican,90800,52.7,Affordable,34.6,64.19,12,"Dawson County, TX",826,623,706,826,1105,1110,4811599999
48117,Deaf Smith County,Texas,18487,2023,4286,1019,3233,23.78,75.43,Republican,116000,67.3,Affordable,31.4,59.26,12,"Deaf Smith County, TX",951,718,722,951,1160,1409,4811799999
48119,Delta County,Texas,5345,2023,2658,397,2250,14.94,84.65,Republican,149400,86.7,Moderate,40.7,66.29,12,"Delta County, TX",826,623,707,826,1168,1215,4811999999
48121,Denton County,Texas,945644,2023,448729,191503,250521,42.68,55.83,Republican,403400,234.1,Very Expensive,36.8,67.71,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48123,DeWitt County,Texas,19853,2023,7824,1270,6515,16.23,83.27,Republican,167200,97.0,Moderate,41.8,73.24,12,"DeWitt County, TX",969,731,828,969,1200,1446,4812399999
48125,Dickens County,Texas,1641,2023,993,146,844,14.7,84.99,Republican,65000,37.7,Very Affordable,45.7,64.35,12,"Dickens County, TX",826,623,658,826,1084,1215,4812599999
48127,Dimmit County,Texas,8507,2023,3427,1765,1653,51.5,48.23,Democrat,80300,46.6,Very Affordable,36.3,74.36,12,"Dimmit County, TX",826,623,651,826,1174,1215,4812799999
48129,Donley County,Texas,3276,2023,1712,174,1512,10.16,88.32,Republican,90500,52.5,Affordable,45.4,61.89,12,"Donley County, TX",826,623,628,826,1151,1215,4812999999
48131,Duval County,Texas,9824,2023,4461,2003,2439,44.9,54.67,Republican,86400,50.1,Affordable,35.9,75.04,12,"Duval County, TX",826,623,658,826,1147,1151,4813199999
48133,Eastland County,Texas,17846,2023,8363,918,7397,10.98,88.45,Republican,121700,70.6,Affordable,42.6,67.19,12,"Eastland County, TX",826,552,731,826,1082,1407,4813399999
48135,Ector County,Texas,163206,2023,42615,9881,32429,23.19,76.1,Republican,190500,110.6,Moderate,31.3,67.19,12,"Odessa, TX MSA",1205,909,915,1205,1467,1688,4813599999
48137,Edwards County,Texas,1392,2023,1005,133,869,13.23,86.47,Republican,78300,45.4,Very Affordable,39.6,69.23,12,"Edwards County, TX",885,667,705,885,1161,1302,4813799999
48139,Ellis County,Texas,203927,2023,99485,33850,64763,34.03,65.1,Republican,306400,177.8,Expensive,36.3,68.52,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48141,El Paso County,Texas,866275,2023,251371,143156,105124,56.95,41.82,Democrat,167300,97.1,Moderate,33.3,66.36,12,"El Paso, TX HUD Metro FMR Area",977,672,824,977,1361,1664,4814199999
48143,Erath County,Texas,43244,2023,18350,2871,15349,15.65,83.65,Republican,251900,146.2,Moderate,31.9,68.48,12,"Erath County, TX",949,766,771,949,1349,1485,4814399999
48145,Falls County,Texas,17063,2023,6276,1713,4520,27.29,72.02,Republican,97300,56.5,Affordable,41.5,69.03,12,"Falls County, TX HUD Metro FMR Area",826,589,687,826,1174,1407,4814599999
48147,Fannin County,Texas,36525,2023,16385,2607,13648,15.91,83.3,Republican,213500,123.9,Moderate,40.7,66.28,12,"Fannin County, TX",877,661,666,877,1246,1406,4814799999
48149,Fayette County,Texas,24783,2023,13327,2515,10699,18.87,80.28,Republican,271100,157.3,Expensive,48.6,72.54,12,"Fayette County, TX",912,688,726,912,1253,1330,4814999999
48151,Fisher County,Texas,3661,2023,1829,330,1487,18.04,81.3,Republican,77600,45.0,Very Affordable,42.6,66.59,12,"Fisher County, TX",826,623,628,826,1083,1215,4815199999
48153,Floyd County,Texas,5294,2023,2089,358,1715,17.14,82.1,Republican,101000,58.6,Affordable,38.5,61.52,12,"Floyd County, TX",915,690,695,915,1114,1346,4815399999
48155,Foard County,Texas,1079,2023,545,92,448,16.88,82.2,Republican,71400,41.4,Very Affordable,45.7,65.70,12,"Foard County, TX",885,667,705,885,1161,1302,4815599999
48157,Fort Bend County,Texas,859721,2023,362259,179310,173592,49.5,47.92,Democrat,350300,203.3,Very Expensive,37.1,72.75,12,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1307,1030,1095,1307,1722,2226,4815799999
48159,Franklin County,Texas,10522,2023,5310,813,4473,15.31,84.24,Republican,213200,123.7,Moderate,43.5,66.37,12,"Franklin County, TX",973,734,739,973,1184,1353,4815999999
48161,Freestone County,Texas,19813,2023,9045,1499,7500,16.57,82.92,Republican,164400,95.4,Moderate,41.8,68.54,12,"Freestone County, TX",826,623,628,826,1017,1215,4816199999
48163,Frio County,Texas,18019,2023,4933,1848,3060,37.46,62.03,Republican,110100,63.9,Affordable,31.8,73.22,12,"Frio County, TX",943,711,835,943,1177,1606,4816399999
48165,Gaines County,Texas,21904,2023,6416,538,5840,8.39,91.02,Republican,185300,107.5,Moderate,29.3,63.56,12,"Gaines County, TX",828,624,659,828,1008,1218,4816599999
48167,Galveston County,Texas,354721,2023,158933,56732,100295,35.7,63.11,Republican,284900,165.4,Expensive,38.5,72.99,12,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1307,1030,1095,1307,1722,2226,4816799999
48169,Garza County,Texas,5435,2023,1599,213,1374,13.32,85.93,Republican,79300,46.0,Very Affordable,38.4,65.23,12,"Garza County, TX",830,626,661,830,1064,1293,4816999999
48171,Gillespie County,Texas,27202,2023,16482,3160,13202,19.17,80.1,Republican,432300,250.9,Very Expensive,50.5,68.26,12,"Gillespie County, TX",1107,835,841,1107,1573,1628,4817199999
48173,Glasscock County,Texas,1070,2023,663,38,623,5.73,93.97,Republican,248600,144.3,Moderate,40.6,66.93,12,"Glasscock County, TX",885,667,705,885,1161,1302,4817399999
48175,Goliad County,Texas,7096,2023,3984,778,3178,19.53,79.77,Republican,182800,106.1,Moderate,44.8,73.43,12,"Victoria, TX MSA",1180,876,949,1180,1503,1696,4817599999
48177,Gonzales County,Texas,19764,2023,7755,1729,5981,22.3,77.12,Republican,158900,92.2,Moderate,38.8,72.90,12,"Gonzales County, TX",839,633,711,839,1192,1429,4817799999
48179,Gray County,Texas,21131,2023,7580,845,6691,11.15,88.27,Republican,100400,58.3,Affordable,36.8,60.73,12,"Gray County, TX",912,610,693,912,1110,1227,4817999999
48181,Grayson County,Texas,139988,2023,65888,14800,50556,22.46,76.73,Republican,228300,132.5,Moderate,39.4,66.25,12,"Sherman-Denison, TX MSA",1050,733,900,1050,1419,1753,4818199999
48183,Gregg County,Texas,124860,2023,46699,13294,33026,28.47,70.72,Republican,185800,107.8,Moderate,35.9,67.22,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48185,Grimes County,Texas,30385,2023,14043,2734,11197,19.47,79.73,Republican,226600,131.5,Moderate,40.5,70.79,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48187,Guadalupe County,Texas,178368,2023,85097,29573,54691,34.75,64.27,Republican,285900,165.9,Expensive,37.5,72.15,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48189,Hale County,Texas,32247,2023,9278,1903,7283,20.51,78.5,Republican,106100,61.6,Affordable,34.1,61.03,12,"Hale County, TX",826,623,721,826,1160,1407,4818999999
48191,Hall County,Texas,2827,2023,1149,149,992,12.97,86.34,Republican,80200,46.5,Very Affordable,44.9,63.83,12,"Hall County, TX",826,623,628,826,1106,1215,4819199999
48193,Hamilton County,Texas,8320,2023,4464,625,3809,14,85.33,Republican,124800,72.4,Affordable,43.8,68.50,12,"Hamilton County, TX",880,663,674,880,1071,1182,4819399999
48195,Hansford County,Texas,5182,2023,1999,146,1842,7.3,92.15,Republican,132100,76.7,Moderate,35.9,59.59,12,"Hansford County, TX",960,724,755,960,1168,1412,4819599999
48197,Hardeman County,Texas,3529,2023,1405,188,1210,13.38,86.12,Republican,76500,44.4,Very Affordable,44.3,65.14,12,"Hardeman County, TX",826,623,628,826,1157,1215,4819799999
48199,Hardin County,Texas,57126,2023,28157,3347,24691,11.89,87.69,Republican,188200,109.2,Moderate,39.3,70.63,12,"Beaumont-Port Arthur, TX MSA",1027,792,849,1027,1343,1402,4819999999
48201,Harris County,Texas,4758579,2023,1556310,808771,722695,51.97,46.44,Democrat,255000,148.0,Moderate,34.4,72.50,12,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1307,1030,1095,1307,1722,2226,4820199999
48203,Harrison County,Texas,69584,2023,30226,7369,22658,24.38,74.96,Republican,178200,103.4,Moderate,38.9,67.16,12,"Harrison County, TX HUD Metro FMR Area",1000,738,760,1000,1217,1343,4820399999
48205,Hartley County,Texas,5307,2023,2016,163,1843,8.09,91.42,Republican,213200,123.7,Moderate,39.5,57.48,12,"Hartley County, TX",1095,826,872,1095,1466,1471,4820599999
48207,Haskell County,Texas,5390,2023,2246,313,1918,13.94,85.4,Republican,92000,53.4,Affordable,44.3,66.90,12,"Haskell County, TX",826,623,658,826,1174,1215,4820799999
48209,Hays County,Texas,256429,2023,125688,65528,58438,52.14,46.49,Democrat,371400,215.6,Very Expensive,33.9,70.40,12,"Austin-Round Rock, TX MSA",1626,1253,1386,1626,2088,2416,4820999999
48211,Hemphill County,Texas,3311,2023,1612,190,1412,11.79,87.59,Republican,214900,124.7,Moderate,41.3,60.51,12,"Hemphill County, TX",1065,803,809,1065,1296,1567,4821199999
48213,Henderson County,Texas,83658,2023,38528,6919,31379,17.96,81.44,Republican,189600,110.0,Moderate,43.8,67.61,12,"Henderson County, TX",906,691,696,906,1203,1294,4821399999
48215,Hidalgo County,Texas,880921,2023,217194,104517,110760,48.12,51,Republican,124000,72.0,Affordable,30.3,77.16,12,"McAllen-Edinburg-Mission, TX MSA",877,689,693,877,1141,1257,4821599999
48217,Hill County,Texas,36664,2023,16703,2919,13669,17.48,81.84,Republican,163100,94.7,Moderate,40.8,68.65,12,"Hill County, TX",882,590,695,882,1171,1373,4821799999
48219,Hockley County,Texas,21455,2023,7987,1323,6616,16.56,82.83,Republican,112700,65.4,Affordable,35.8,61.69,12,"Hockley County, TX",826,623,731,826,1174,1407,4821999999
48221,Hood County,Texas,64198,2023,36538,6070,30174,16.61,82.58,Republican,281300,163.3,Expensive,46.3,68.74,12,"Hood County, TX",1210,831,992,1210,1473,1780,4822199999
48223,Hopkins County,Texas,37351,2023,16773,2917,13754,17.39,82,Republican,193200,112.1,Moderate,39.6,66.45,12,"Hopkins County, TX",916,612,732,916,1302,1370,4822399999
48225,Houston County,Texas,22042,2023,9362,2065,7247,22.06,77.41,Republican,155100,90.0,Moderate,44,68.77,12,"Houston County, TX",826,623,635,826,1007,1110,4822599999
48227,Howard County,Texas,33127,2023,9640,1759,7817,18.25,81.09,Republican,150300,87.2,Moderate,37,66.73,12,"Howard County, TX",1074,755,883,1074,1307,1829,4822799999
48229,Hudspeth County,Texas,3331,2023,1038,275,759,26.49,73.12,Republican,57400,33.3,Very Affordable,33.2,64.25,12,"Hudspeth County, TX HUD Metro FMR Area",918,631,774,918,1117,1564,4822999999
48231,Hunt County,Texas,104917,2023,46703,10212,36137,21.87,77.38,Republican,210900,122.4,Moderate,37.2,66.83,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48233,Hutchinson County,Texas,20413,2023,8241,913,7273,11.08,88.25,Republican,102200,59.3,Affordable,38.1,61.29,12,"Hutchinson County, TX",940,709,714,940,1192,1341,4823399999
48235,Irion County,Texas,1432,2023,868,105,761,12.1,87.67,Republican,152600,88.6,Moderate,50.5,67.42,12,"San Angelo, TX HUD Metro FMR Area",1066,713,851,1066,1395,1801,4823599999
48237,Jack County,Texas,8623,2023,4201,363,3819,8.64,90.91,Republican,174800,101.5,Moderate,41.3,66.68,12,"Jack County, TX",826,623,658,826,1174,1407,4823799999
48239,Jackson County,Texas,15081,2023,6329,907,5386,14.33,85.1,Republican,175500,101.9,Moderate,42.1,73.16,12,"Jackson County, TX",932,703,825,932,1293,1371,4823999999
48241,Jasper County,Texas,32807,2023,15839,2615,13162,16.51,83.1,Republican,125900,73.1,Affordable,42.5,69.78,12,"Jasper County, TX",913,688,701,913,1222,1226,4824199999
48243,Jeff Davis County,Texas,1740,2023,1169,450,699,38.49,59.79,Republican,234400,136.0,Moderate,58.7,63.58,12,"Jeff Davis County, TX",885,667,705,885,1161,1302,4824399999
48245,Jefferson County,Texas,253939,2023,86272,38936,46596,45.13,54.01,Republican,159600,92.6,Moderate,37.1,71.83,12,"Beaumont-Port Arthur, TX MSA",1027,792,849,1027,1343,1402,4824599999
48247,Jim Hogg County,Texas,4797,2023,1585,856,725,54.01,45.74,Democrat,125600,72.9,Affordable,25,76.10,12,"Jim Hogg County, TX",826,623,658,826,1174,1215,4824799999
48249,Jim Wells County,Texas,38863,2023,13268,5577,7636,42.03,57.55,Republican,104800,60.8,Affordable,35.5,75.32,12,"Jim Wells County, TX",902,680,728,902,1142,1536,4824999999
48251,Johnson County,Texas,188820,2023,80691,19247,60752,23.85,75.29,Republican,254600,147.8,Moderate,37.2,68.49,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48253,Jones County,Texas,19968,2023,6946,907,5988,13.06,86.21,Republican,92700,53.8,Affordable,39,66.81,12,"Abilene, TX MSA",1006,732,779,1006,1360,1649,4825399999
48255,Karnes County,Texas,14819,2023,5075,1051,4001,20.71,78.84,Republican,136900,79.5,Moderate,37.1,72.84,12,"Karnes County, TX",879,647,778,879,1234,1340,4825599999
48257,Kaufman County,Texas,160718,2023,69366,24726,44063,35.65,63.52,Republican,290800,168.8,Expensive,34.2,67.68,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48259,Kendall County,Texas,46971,2023,29295,6355,22668,21.69,77.38,Republican,489800,284.3,Very Expensive,43.1,69.48,12,"Kendall County, TX HUD Metro FMR Area",1502,1004,1216,1502,1828,2299,4825999999
48261,Kenedy County,Texas,52,2023,158,41,115,25.95,72.78,Republican,85000,,,65.5,76.36,12,"Kenedy County, TX",885,667,705,885,1161,1302,4826199999
48263,Kent County,Texas,727,2023,445,50,390,11.24,87.64,Republican,108900,63.2,Affordable,57.6,65.95,12,"Kent County, TX",885,667,705,885,1161,1302,4826399999
48265,Kerr County,Texas,53166,2023,28156,6315,21615,22.43,76.77,Republican,285100,165.5,Expensive,48.6,68.16,12,"Kerr County, TX",1031,777,848,1031,1367,1579,4826599999
48267,Kimble County,Texas,4355,2023,2402,261,2126,10.87,88.51,Republican,173100,100.5,Moderate,50.3,68.11,12,"Kimble County, TX",862,650,718,862,1049,1268,4826799999
48269,King County,Texas,189,2023,135,6,129,4.44,95.56,Republican,70000,,,49.1,65.81,12,"King County, TX",885,667,705,885,1161,1302,4826999999
48271,Kinney County,Texas,3140,2023,1419,346,1063,24.38,74.91,Republican,88500,51.4,Affordable,50.4,72.27,12,"Kinney County, TX",885,667,705,885,1161,1302,4827199999
48273,Kleberg County,Texas,30629,2023,10010,4338,5612,43.34,56.06,Republican,152200,88.3,Moderate,29.3,76.15,12,"Kleberg County, TX",1082,756,822,1082,1317,1630,4827399999
48275,Knox County,Texas,3322,2023,1376,214,1156,15.55,84.01,Republican,66800,38.8,Very Affordable,40.5,66.51,12,"Knox County, TX",826,623,658,826,1005,1215,4827599999
48277,Lamar County,Texas,50421,2023,21236,4079,17044,19.21,80.26,Republican,175500,101.9,Moderate,40,65.57,12,"Lamar County, TX",841,562,655,841,1136,1433,4827799999
48279,Lamb County,Texas,12919,2023,4151,729,3398,17.56,81.86,Republican,76600,44.5,Very Affordable,36.6,60.55,12,"Lamb County, TX",826,623,628,826,1110,1171,4827999999
48281,Lampasas County,Texas,22267,2023,11296,2232,8961,19.76,79.33,Republican,236000,137.0,Moderate,43.9,68.88,12,"Lampasas County, TX HUD Metro FMR Area",902,681,685,902,1272,1536,4828199999
48283,La Salle County,Texas,6946,2023,2360,933,1417,39.53,60.04,Republican,101000,58.6,Affordable,38.8,74.56,12,"La Salle County, TX",826,623,731,826,1174,1215,4828399999
48285,Lavaca County,Texas,20479,2023,10486,1235,9215,11.78,87.88,Republican,220900,128.2,Moderate,43.1,73.29,12,"Lavaca County, TX",929,700,720,929,1151,1248,4828599999
48287,Lee County,Texas,17758,2023,8413,1640,6724,19.49,79.92,Republican,247500,143.6,Moderate,41.4,71.07,12,"Lee County, TX",1079,814,896,1079,1313,1587,4828799999
48289,Leon County,Texas,16067,2023,9060,1033,7982,11.4,88.1,Republican,177400,103.0,Moderate,44.3,68.88,12,"Leon County, TX",878,662,667,878,1136,1292,4828999999
48291,Liberty County,Texas,97993,2023,31316,5952,25241,19.01,80.6,Republican,167100,97.0,Moderate,33.3,71.45,12,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",1307,1030,1095,1307,1722,2226,4829199999
48293,Limestone County,Texas,22185,2023,9069,1921,7081,21.18,78.08,Republican,154400,89.6,Moderate,42,68.61,12,"Limestone County, TX",882,590,670,882,1073,1353,4829399999
48295,Lipscomb County,Texas,2964,2023,1259,123,1125,9.77,89.36,Republican,128400,74.5,Affordable,37.4,59.31,12,"Lipscomb County, TX",862,650,686,862,1059,1268,4829599999
48297,Live Oak County,Texas,11444,2023,5092,761,4307,14.95,84.58,Republican,142300,82.6,Moderate,38.6,73.78,12,"Live Oak County, TX",832,627,632,832,1182,1224,4829799999
48299,Llano County,Texas,22011,2023,13622,2613,10902,19.18,80.03,Republican,322300,187.1,Expensive,57.5,69.76,12,"Llano County, TX",1066,804,810,1066,1297,1577,4829999999
48301,Loving County,Texas,54,2023,97,10,86,10.31,88.66,Republican,75000,,,68.9,67.74,12,"Loving County, TX",885,667,705,885,1161,1302,4830199999
48303,Lubbock County,Texas,314633,2023,124972,37148,86547,29.73,69.25,Republican,199600,115.8,Moderate,31.7,62.63,12,"Lubbock, TX HUD Metro FMR Area",1017,726,838,1017,1425,1672,4830399999
48305,Lynn County,Texas,5667,2023,2567,371,2175,14.45,84.73,Republican,130800,75.9,Moderate,37.2,63.48,12,"Lynn County, TX HUD Metro FMR Area",826,591,681,826,1174,1407,4830599999
48307,McCulloch County,Texas,7565,2023,3513,455,3033,12.95,86.34,Republican,104400,60.6,Affordable,47.1,68.23,12,Texas Non-Metro,969,749,812,969,1249,1449,4899999999
48309,McLennan County,Texas,263608,2023,99490,33863,64606,34.04,64.94,Republican,219200,127.2,Moderate,34,68.64,12,"Waco, TX HUD Metro FMR Area",996,710,787,996,1307,1354,4830999999
